FID,Cod,Aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,Municipio,nomuf,sigla,undadm_codigo,Latitude,Longitude
aldeias_pontos.122,133,Araraúna,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.766944444444 -9.8844444444444),Aripuanã,Mato Grosso,MT,30202002032,-9.884444444,-59.76694444
aldeias_pontos.123,134,Taboca,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.634722222222 -9.8505555555556),Aripuanã,Mato Grosso,MT,30202002032,-9.850555556,-59.63472222
aldeias_pontos.124,135,Capivara,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.600555555556 -9.9175),Aripuanã,Mato Grosso,MT,30202002032,-9.9175,-59.60055556
aldeias_pontos.125,136,Julia Maria,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.417777777778 -9.7675),Aripuanã,Mato Grosso,MT,30202002032,-9.7675,-59.41777778
aldeias_pontos.126,137,Boa Esperança II,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.600277777778 -9.9347222222222),Aripuanã,Mato Grosso,MT,30202002032,-9.934722222,-59.60027778
aldeias_pontos.127,138,Mamãe Vem Aí,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.616666666667 -9.9008333333333),Aripuanã,Mato Grosso,MT,30202002032,-9.900833333,-59.61666667
aldeias_pontos.128,139,Mundinho,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.434722222222 -9.7680555555556),Aripuanã,Mato Grosso,MT,30202002032,-9.768055556,-59.43472222
aldeias_pontos.129,140,GALIBI,13301,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.768333333333 3.9667777777778),Oiapoque,Amapá,AP,30202001899,3.966777778,-51.76833333
aldeias_pontos.130,142,Wahá,19701,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.625055555556 4.0289722222222),Oiapoque,Amapá,AP,30202001899,4.028972222,-51.62505556
aldeias_pontos.131,143,Kunanâ,19701,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.617833333333 4.0189444444444),Oiapoque,Amapá,AP,30202001899,4.018944444,-51.61783333
aldeias_pontos.132,144,Manga,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.7180833333 3.72380555556),Oiapoque,Amapá,AP,30202001899,3.723805556,-51.71808333
aldeias_pontos.133,145,Kumenê,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.4811972222 3.48972777778),Oiapoque,Amapá,AP,30202001899,3.489727778,-51.48119722
aldeias_pontos.134,146,flecha,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.3759722222 3.68466666667),Oiapoque,Amapá,AP,30202001899,3.684666667,-51.37597222
aldeias_pontos.135,147,Igarapé do Palha,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.7677222222 3.6565),Oiapoque,Amapá,AP,30202001899,3.6565,-51.76772222
aldeias_pontos.136,148,PIQUIÁ,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.7800555556 3.57463888889),Oiapoque,Amapá,AP,30202001899,3.574638889,-51.78005556
aldeias_pontos.137,149,Curipí,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.74 3.50113888889),Oiapoque,Amapá,AP,30202001899,3.501138889,-51.74
aldeias_pontos.138,150,Kariá,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.72725 3.43541666667),Oiapoque,Amapá,AP,30202001899,3.435416667,-51.72725
aldeias_pontos.139,151,Estrela,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.6924722222 3.37736111111),Oiapoque,Amapá,AP,30202001899,3.377361111,-51.69247222
aldeias_pontos.140,152,Ahumâ,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.70825 3.37944444444),Oiapoque,Amapá,AP,30202001899,3.379444444,-51.70825
aldeias_pontos.141,153,Ywawká,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.6304166667 3.31491666667),Oiapoque,Amapá,AP,30202001899,3.314916667,-51.63041667
aldeias_pontos.142,154,Samaúma,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.6017777778 3.27683333333),Oiapoque,Amapá,AP,30202001899,3.276833333,-51.60177778
aldeias_pontos.143,155,Tukay,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.5545555556 3.21688888889),Oiapoque,Amapá,AP,30202001899,3.216888889,-51.55455556
aldeias_pontos.144,156,Tawary,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.4381111111 3.53967222222),Oiapoque,Amapá,AP,30202001899,3.539672222,-51.43811111
aldeias_pontos.145,157,Kumaruman,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.298222222222 3.38375),Oiapoque,Amapá,AP,30202001899,3.38375,-51.29822222
aldeias_pontos.146,158,KwiKwit,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.48425 3.47888888889),Oiapoque,Amapá,AP,30202001899,3.478888889,-51.48425
aldeias_pontos.147,159,AÇAIZAL,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.515333333333 3.8945555555556),Oiapoque,Amapá,AP,30202001899,3.894555556,-51.51533333
aldeias_pontos.148,160,Kamuywá,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.5025555556 3.47080555556),Oiapoque,Amapá,AP,30202001899,3.470805556,-51.50255556
aldeias_pontos.149,161,Kumaruman,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.298222222222 3.38375),Oiapoque,Amapá,AP,30202001899,3.38375,-51.29822222
aldeias_pontos.150,162,Encruzo,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.4534972222 3.94766388889),Oiapoque,Amapá,AP,30202001899,3.947663889,-51.45349722
aldeias_pontos.151,163,PUWAYTYEKET,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.4937222222 3.47811111111),Oiapoque,Amapá,AP,30202001899,3.478111111,-51.49372222
aldeias_pontos.152,164,Espirito Santo,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.5848611111 3.77680555556),Oiapoque,Amapá,AP,30202001899,3.776805556,-51.58486111
aldeias_pontos.153,165,Santa Izabel,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.5944722222 3.76308333333),Oiapoque,Amapá,AP,30202001899,3.763083333,-51.59447222
aldeias_pontos.154,167,Pinoty,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.4976833333 1.06115),Pedra Branca do Amapari,Amapá,AP,30202001899,1.06115,-52.49768333
aldeias_pontos.155,168,Jakare,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.77225 1.180025),Pedra Branca do Amapari,Amapá,AP,30202001899,1.180025,-52.77225
aldeias_pontos.156,169,Missão Tiriyós Velha,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.964086111111 2.2302361111111),Óbidos,Pará,,30202001899,2.230236111,-55.96408611
aldeias_pontos.157,170,Missão Tiriyó Nova,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.965066666667 2.2326138888889),Óbidos,Pará,,30202001899,2.232613889,-55.96506667
aldeias_pontos.158,171,BETANIA,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.882072222222 2.2664722222222),Óbidos,Pará,,30202001899,2.266472222,-55.88207222
aldeias_pontos.159,172,BONA / APALAI,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.876227777778 2.2944527777778),Almeirim,Pará,,30202001899,2.294452778,-55.87622778
aldeias_pontos.160,173,Kuritaraimo,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.945511111111 2.1920666666667),Óbidos,Pará,,30202001899,2.192066667,-55.94551111
aldeias_pontos.161,174,Amaná,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.947508333333 2.210525),Óbidos,Pará,,30202001899,2.210525,-55.94750833
aldeias_pontos.162,175,Oroi-Entu,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.957641666667 2.2490083333333),Óbidos,Pará,,30202001899,2.249008333,-55.95764167
aldeias_pontos.163,176,Paruwaka,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.931294444444 2.175425),Óbidos,Pará,,30202001899,2.175425,-55.93129444
aldeias_pontos.164,177,Arawatá,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.917577777778 2.1541111111111),Óbidos,Pará,,30202001899,2.154111111,-55.91757778
aldeias_pontos.165,178,Kumuino,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.9475083333 2.210525),Óbidos,Pará,,30202001899,2.210525,-55.94750833
aldeias_pontos.166,179,NOTUPO,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.962022222222 2.2579388888889),Óbidos,Pará,,30202001899,2.257938889,-55.96202222
aldeias_pontos.167,180,WAIPA,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.954369444444 2.2791305555556),Óbidos,Pará,,30202001899,2.279130556,-55.95436944
aldeias_pontos.168,181,Ometanumpo,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.942216666667 2.2859972222222),Óbidos,Pará,,30202001899,2.285997222,-55.94221667
aldeias_pontos.169,183,Taratarafo,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.971697222222 1.7961222222222),Óbidos,Pará,,30202001899,1.796122222,-55.97169722
aldeias_pontos.170,184,Tuha-entu,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.069522222222 1.6968166666667),Óbidos,Pará,,30202001899,1.696816667,-56.06952222
aldeias_pontos.171,185,Orokofa Velha,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.069313888889 1.7985583333333),Óbidos,Pará,,30202001899,1.798558333,-56.06931389
aldeias_pontos.172,186,Orokofa Nova,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.080305555556 1.50235),Óbidos,Pará,,30202001899,1.50235,-56.08030556
aldeias_pontos.173,187,Castanhal,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.130705555556 1.3541833333333),Óbidos,Pará,,30202001899,1.354183333,-56.13070556
aldeias_pontos.174,188,Kuxaré,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.190516666667 1.0942833333333),Óbidos,Pará,,30202001899,1.094283333,-56.19051667
aldeias_pontos.175,189,Aiki,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.909141666667 2.2208555555556),Óbidos,Pará,,30202001899,2.220855556,-55.90914167
aldeias_pontos.176,190,Urunai,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.066411111111 1.7104694444444),Óbidos,Pará,,30202001899,1.710469444,-56.06641111
aldeias_pontos.177,191,Yawá,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.651113888889 1.4233361111111),Óbidos,Pará,,30202001899,1.423336111,-55.65111389
aldeias_pontos.178,192,Maritepú,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.776338888889 0.92042222222222),Óbidos,Pará,,30202001899,0.920422222,-55.77633889
aldeias_pontos.179,193,Ponoto,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.973180555556 0.60537777777778),Óbidos,Pará,,30202001899,0.605377778,-55.97318056
aldeias_pontos.180,194,Maripa Yunare,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.645061111111 1.0399777777778),Óbidos,Pará,,30202001899,1.039977778,-54.64506111
aldeias_pontos.181,195,Pedra da Onça,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.628922222222 1.0487666666667),Óbidos,Pará,,30202001899,1.048766667,-54.62892222
aldeias_pontos.182,196,Santo Antonio,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.627619444444 1.2112194444444),Óbidos,Pará,,30202001899,1.211219444,-54.62761944
aldeias_pontos.183,197,Boca do marapí,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.677522222222 1.2787194444444),Óbidos,Pará,,30202001899,1.278719444,-54.67752222
aldeias_pontos.184,198,Tapaukú,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.744275 1.3755111111111),Óbidos,Pará,,30202001899,1.375511111,-54.744275
aldeias_pontos.185,199,Arawaká,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.920025 1.5856416666667),Óbidos,Pará,,30202001899,1.585641667,-54.920025
aldeias_pontos.186,200,Mureí,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.989491666667 1.7063055555556),Óbidos,Pará,,30202001899,1.706305556,-54.98949167
aldeias_pontos.187,201,Maxipurino,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.6775222222 1.27871944444),Almeirim,Pará,,30202001899,1.278719444,-54.67752222
aldeias_pontos.188,202,Iriwá,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.178758333333 1.9975138888889),Almeirim,Pará,,30202001899,1.997513889,-55.17875833
aldeias_pontos.189,203,Manaú,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.675297222222 1.0323333333333),Almeirim,Pará,,30202001899,1.032333333,-54.67529722
aldeias_pontos.190,204,Yaherai,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.645519444444 0.852275),Almeirim,Pará,,30202001899,0.852275,-54.64551944
aldeias_pontos.191,205,Matawaré,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-55.1213194444 1.94835277778),Almeirim,Pará,,30202001899,1.948352778,-55.12131944
aldeias_pontos.192,206,Cachoeirinha,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.342363888889 0.64539444444444),Almeirim,Pará,,30202001899,0.645394444,-54.34236389
aldeias_pontos.193,207,xitaré,33701,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.187794444444 0.56868888888889),Almeirim,Pará,,30202001899,0.568688889,-54.18779444
aldeias_pontos.194,208,Xuixuimene,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.150475 0.57623888888889),Almeirim,Pará,,30202001899,0.576238889,-54.150475
aldeias_pontos.195,209,ananapiaré,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.4286388889 0.6202),Almeirim,Pará,,30202001899,0.6202,-54.42863889
aldeias_pontos.196,210,Kurimurihpano,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.597297222222 0.98145833333333),Almeirim,Pará,,30202001899,0.981458333,-54.59729722
aldeias_pontos.197,211,Itapekí,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.100911111111 0.48464444444444),Almeirim,Pará,,30202001899,0.484644444,-54.10091111
aldeias_pontos.198,213,Pururé,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.544630555556 0.70090277777778),Almeirim,Pará,,30202001899,0.700902778,-54.54463056
aldeias_pontos.199,214,Kurupohpano,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.597297222222 0.98145833333333),Almeirim,Pará,,30202001899,0.981458333,-54.59729722
aldeias_pontos.200,215,Parápará,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.100911111111 0.48464444444444),Almeirim,Pará,,30202001899,0.484644444,-54.10091111
aldeias_pontos.201,217,Jolokomã,40201,1500503,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-54.677522222222 1.2787194444444),Almeirim,Pará,,30202001899,1.278719444,-54.67752222
aldeias_pontos.202,218,Okora´yry,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.5525666667 1.0801),Pedra Branca do Amapari,Amapá,AP,30202001899,1.0801,-52.55256667
aldeias_pontos.203,219,Kwapo´ywyry (Aramirã II),49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.5807777778 1.11158333333),Pedra Branca do Amapari,Amapá,AP,30202001899,1.111583333,-52.58077778
aldeias_pontos.204,220,Cinco Minutos,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.6637694444 1.14949166667),Pedra Branca do Amapari,Amapá,AP,30202001899,1.149491667,-52.66376944
aldeias_pontos.205,221,Rio Felício,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.733827777778 1.1514611111111),Pedra Branca do Amapari,Amapá,AP,30202001899,1.151461111,-52.73382778
aldeias_pontos.206,222,Kuruwaty (Kuryaty),49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.639475 1.14017777778),Pedra Branca do Amapari,Amapá,AP,30202001899,1.140177778,-52.639475
aldeias_pontos.207,223,Ytumiti (Cachoeirinha),49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.6764444444 1.15346666667),Pedra Branca do Amapari,Amapá,AP,30202001899,1.153466667,-52.67644444
aldeias_pontos.208,224,CTA,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.69285 1.14689444444),Pedra Branca do Amapari,Amapá,AP,30202001899,1.146894444,-52.69285
aldeias_pontos.209,225,Manilha,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.7366777778 1.15780555556),Pedra Branca do Amapari,Amapá,AP,30202001899,1.157805556,-52.73667778
aldeias_pontos.210,226,Erekuá,3501,3504305,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-49.377055555556 -22.290833333333),Avaí,São Paulo,SP,30202002074,-22.29083333,-49.37705556
aldeias_pontos.211,227,Continental,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-53.121944444444 0.69191666666667),Pedra Branca do Amapari,Amapá,AP,30202001899,0.691916667,-53.12194444
aldeias_pontos.212,229,Peke´a,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.7695666667 1.18),Pedra Branca do Amapari,Amapá,AP,30202001899,1.18,-52.76956667
aldeias_pontos.213,231,Mukuru,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.817813888889 1.1511194444444),Pedra Branca do Amapari,Amapá,AP,30202001899,1.151119444,-52.81781389
aldeias_pontos.214,232,Aruwaity,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.867194444444 1.1682444444444),Pedra Branca do Amapari,Amapá,AP,30202001899,1.168244444,-52.86719444
aldeias_pontos.215,233,Tereguá,3501,3504305,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-44.974388888889 -23.368),Avaí,São Paulo,SP,30202002074,-23.368,-44.97438889
aldeias_pontos.216,235,Mariry,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.8838611111 1.16824444444),Pedra Branca do Amapari,Amapá,AP,30202001899,1.168244444,-52.88386111
aldeias_pontos.217,237,Okakai,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-53.1337083333 1.70603055556),Pedra Branca do Amapari,Amapá,AP,30202001899,1.706030556,-53.13370833
aldeias_pontos.218,238,Jakare´akãgoka,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.4062 0.952916666667),Pedra Branca do Amapari,Amapá,AP,30202001899,0.952916667,-52.4062
aldeias_pontos.219,240,Akaju,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.4407833333 0.935816666667),Pedra Branca do Amapari,Amapá,AP,30202001899,0.935816667,-52.44078333
aldeias_pontos.220,242,Barragem/Morro da Saudade,14201,3550308,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.6016388889 -23.8681944444),São Paulo,São Paulo,SP,30202002074,-23.86819444,-46.60163889
aldeias_pontos.221,243,Aguapeú,14501,3531100,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.813611111111 -23.721036111111),Mongaguá,São Paulo,SP,30202002074,-23.72103611,-45.81361111
aldeias_pontos.222,244,Cerro Corá,14501,3531100,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.810972222222 -23.731444444444),Mongaguá,São Paulo,SP,30202002074,-23.73144444,-45.81097222
aldeias_pontos.223,245,Rio Silveira,38102,3550704,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.8060277778 -23.7316666667),São Sebastião,São Paulo,SP,30202002074,-23.73166667,-45.80602778
aldeias_pontos.224,246,Porteira,38102,3506359,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.8163333333 -23.7384416667),Bertioga,São Paulo,SP,30202002074,-23.73844167,-45.81633333
aldeias_pontos.225,247,Morro do Centro,38102,3506359,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.689819444444 -24.097083333333),Bertioga,São Paulo,SP,30202002074,-24.09708333,-46.68981944
aldeias_pontos.226,248,Cachoeira,38101,3506359,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.8136111111 -23.7210361111),Bertioga,São Paulo,SP,30202002074,-23.72103611,-45.81361111
aldeias_pontos.227,249,Rio Pequeno,38102,3550704,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.805558333333 -23.730555555556),São Sebastião,São Paulo,SP,30202002074,-23.73055556,-45.80555833
aldeias_pontos.228,250,Icatu,15501,3507704,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-50.317375 -21.565),Braúna,São Paulo,SP,30202002074,-21.565,-50.317375
aldeias_pontos.229,252,Itaóca II Tupi,17601,3531100,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.620680555556 -23.865013888889),Mongaguá,São Paulo,SP,30202002074,-23.86501389,-46.62068056
aldeias_pontos.230,253,Itaóca I Guarani,17601,3531100,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.982652777778 -24.186083333333),Mongaguá,São Paulo,SP,30202002074,-24.18608333,-46.98265278
aldeias_pontos.231,257,Krucutu,23601,3550308,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.6206805556 -23.8650138889),São Paulo,São Paulo,SP,30202002074,-23.86501389,-46.62068056
aldeias_pontos.232,258,Bananal,35001,3537602,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.9355 -24.269194444444),Peruíbe,São Paulo,SP,30202002074,-24.26919444,-46.9355
aldeias_pontos.233,259,Piaçaguera,35101,3537602,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.693555555556 -24.01975),Peruíbe,São Paulo,SP,30202002074,-24.01975,-46.69355556
aldeias_pontos.234,260,Tanyguá,35101,3537602,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.9148055556 -24.2466388889),Peruíbe,São Paulo,SP,30202002074,-24.24663889,-46.91480556
aldeias_pontos.235,261,Nhamandu Mirim,35101,3537602,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.9179305556 -24.2407083333),Peruíbe,São Paulo,SP,30202002074,-24.24070833,-46.91793056
